Inv_index,Tstart,Tstop,from,to,Inv_Line_Length_km,Inv_Technology,Capacity_MW,Voltage_kV,Inv_Element type,Project_Country_ISO3,Project_N_Countries,Project_Region,Project_Jurisdiction,Infr_Type,Inv_Element_Category,Inv_Environment,Covid19,NewDirective
311,2018.0,2020.0,4,6,,AC,500.0,400.0,Substation,CZE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,1
312,2014.0,2020.0,3,6,,AC,300.0,400.0,Substation,CZE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
313,2010.0,2013.0,2,3,120.5,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
313,2013.0,2026.0,3,3,120.5,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
314,2010.0,2013.0,2,3,27.0,AC,200.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
314,2013.0,2020.0,3,5,27.0,AC,200.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
315,2010.0,2013.0,2,3,117.0,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
315,2013.0,2026.0,3,3,117.0,AC,0.0,400.0,ACTransmissionLine,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
316,2010.0,2012.0,2,1,89.0,AC,100.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
316,2012.0,2013.0,1,3,89.0,AC,100.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
316,2013.0,2018.0,3,6,89.0,AC,100.0,400.0,Overhead Line,CZE,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
335,2010.0,2018.0,3,5,138.0,AC,500.0,400.0,Overhead Line,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
353,2010.0,2018.0,2,3,70.0,AC,0.0,400.0,ACTransmissionLine,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
353,2018.0,2022.0,3,4,70.0,AC,0.0,400.0,ACTransmissionLine,POL,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
353,2022.0,2024.0,4,5,70.0,AC,0.0,400.0,ACTransmissionLine,POL,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
355,2010.0,2020.0,2,3,108.0,AC,0.0,400.0,ACTransmissionLine,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
355,2020.0,2024.0,3,5,108.0,AC,0.0,400.0,ACTransmissionLine,POL,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
368,2014.0,2016.0,4,5,,AC,,400.0,Overhead Line,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
369,2010.0,2013.0,3,4,,AC,,400.0,Overhead Line,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
369,2013.0,2016.0,4,5,,AC,,400.0,Overhead Line,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
370,2012.0,2014.0,3,4,,,,,,POL,1.0,EU,Internal,,,,0,0
370,2014.0,2016.0,4,5,,,,,,POL,1.0,EU,Internal,,,,0,0
371,2014.0,2015.0,4,5,,,,,,POL,1.0,EU,Internal,,,,0,0
373,2010.0,2018.0,3,2,108.0,AC,0.0,400.0,ACTransmissionLine,LTU;POL,2.0,EU,Internal,New,Cable/Line,Onshore,0,0
373,2018.0,2020.0,2,4,108.0,AC,0.0,400.0,ACTransmissionLine,LTU;POL,2.0,EU,Internal,New,Cable/Line,Onshore,0,1
373,2020.0,2024.0,4,5,108.0,AC,0.0,400.0,ACTransmissionLine,LTU;POL,2.0,EU,Internal,New,Cable/Line,Onshore,1,1
374,2010.0,2018.0,3,6,90.0,AC,300.0,400.0,Overhead Line,POL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
376,2014.0,2016.0,4,5,,,,,,LTU,1.0,EU,Internal,,,,0,0
377,2010.0,2012.0,3,4,,,,,,LTU,1.0,EU,Internal,,,,0,0
377,2012.0,2016.0,4,5,,,,,,LTU,1.0,EU,Internal,,,,0,0
378,2010.0,2020.0,2,6,80.0,AC,150.0,330.0,Overhead Line,LTU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
379,2010.0,2013.0,2,3,,,,,,LTU,1.0,EU,Internal,,,,0,0
379,2013.0,2016.0,3,5,,,,,,LTU,1.0,EU,Internal,,,,0,0
380,2010.0,2013.0,2,1,200.0,AC,150.0,330.0,Overhead Line,LTU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
380,2013.0,2018.0,1,6,200.0,AC,150.0,330.0,Overhead Line,LTU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
382,2010.0,2020.0,2,3,80.7,AC,0.0,330.0,ACTransmissionLine,EST;LTU;LVA;POL,4.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
382,2020.0,2024.0,3,4,80.7,AC,0.0,330.0,ACTransmissionLine,EST;LTU;LVA;POL,4.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
382,2024.0,2026.0,4,4,80.7,AC,0.0,330.0,ACTransmissionLine,EST;LTU;LVA;POL,4.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
383,2010.0,2013.0,3,4,,,,,,LTU;SWE,2.0,EU,Cross-border,,,,0,0
383,2013.0,2016.0,4,5,,,,,,LTU;SWE,2.0,EU,Cross-border,,,,0,0
385,2010.0,2012.0,2,3,380.0,AC,150.0,330.0,Overhead Line,LVA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
385,2012.0,2013.0,3,4,380.0,AC,150.0,330.0,Overhead Line,LVA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
385,2013.0,2020.0,4,5,380.0,AC,150.0,330.0,Overhead Line,LVA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
386,2012.0,2016.0,2,3,205.0,AC,500.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
386,2016.0,2018.0,3,4,205.0,AC,500.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
386,2018.0,2022.0,4,5,205.0,AC,500.0,330.0,ACTransmissionLine,EST;LVA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
396,2012.0,2018.0,1,3,226.0,AC,0.0,400.0,ACTransmissionLine,FIN;SWE,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
396,2018.0,2026.0,3,5,226.0,AC,0.0,400.0,ACTransmissionLine,FIN;SWE,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
399,2015.0,2016.0,1,6,,,,,,SWE,1.0,EU,Internal,,,,0,0
403,2014.0,2020.0,1,2,1200.0,AC,0.0,400.0,ReactiveCompensationDevice,SWE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
403,2020.0,2026.0,2,6,1200.0,AC,0.0,400.0,ReactiveCompensationDevice,SWE,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
406,2012.0,2016.0,3,4,400.0,AC,1000.0,400.0,Overhead Line,NOR,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
406,2016.0,2020.0,4,5,400.0,AC,1000.0,400.0,Overhead Line,NOR,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
424,2014.0,2016.0,3,4,720.0,DC,0.0,500.0,OffshoreDCTransmissionCable,GBR;NOR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
424,2016.0,2022.0,4,5,720.0,DC,0.0,500.0,OffshoreDCTransmissionCable,GBR;NOR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,0
427,2010.0,2016.0,3,4,350.0,DC,700.0,400.0,Subsea Cable,DNK;NLD,2.0,EU,Cross-border,New,Cable/Line,Offshore,0,0
427,2016.0,2020.0,4,5,350.0,DC,700.0,400.0,Subsea Cable,DNK;NLD,2.0,EU,Cross-border,New,Cable/Line,Offshore,0,0
436,2012.0,2013.0,1,6,74.0,AC,1360.0,400.0,Underground Cable,DNK,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
436,2014.0,2015.0,1,6,74.0,AC,1360.0,400.0,Underground Cable,DNK,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
436,2016.0,2018.0,2,6,74.0,AC,1360.0,400.0,Underground Cable,DNK,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
438,2010.0,2018.0,3,6,175.0,AC,125.0,380.0,Overhead Line,NLD,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
439,2014.0,2018.0,3,6,100.0,AC,125.0,380.0,Overhead Line,NLD,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
440,2010.0,2018.0,4,6,65.0,AC,125.0,380.0,Overhead Line,NLD,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
441,2014.0,2015.0,4,2,300.0,AC,125.0,380.0,Overhead Line,NLD,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
441,2015.0,2018.0,2,6,300.0,AC,125.0,380.0,Overhead Line,NLD,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
442,2016.0,2018.0,3,6,150.0,AC,100.0,400.0,Overhead Line,NLD,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
443,2012.0,2013.0,2,3,140.0,DC,1000.0,400.0,Subsea Cable,BEL;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
443,2013.0,2016.0,3,4,140.0,DC,1000.0,400.0,Subsea Cable,BEL;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
443,2016.0,2020.0,4,5,140.0,DC,1000.0,400.0,Subsea Cable,BEL;GBR,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
444,2010.0,2015.0,3,4,50.0,AC,3000.0,380.0,Overhead Line,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
444,2015.0,2018.0,4,5,50.0,AC,3000.0,380.0,Overhead Line,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
445,2010.0,2018.0,3,4,18.0,AC,0.0,380.0,ACTransmissionLine,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
445,2018.0,2022.0,4,5,18.0,AC,0.0,380.0,ACTransmissionLine,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
446,2014.0,2016.0,4,5,,,,,,LUX,1.0,EU,Internal,,,,0,0
447,2010.0,2015.0,3,4,20.0,AC,700.0,220.0,Overhead Line,LUX,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
447,2015.0,2018.0,4,5,20.0,AC,700.0,220.0,Overhead Line,LUX,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
449,2012.0,2015.0,2,3,20.0,AC,1000.0,400.0,Overhead Line,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
449,2015.0,2020.0,3,5,20.0,AC,1000.0,400.0,Overhead Line,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
450,2012.0,2013.0,2,3,26.0,AC,400.0,400.0,Overhead Line,GBR,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
450,2013.0,2015.0,3,4,26.0,AC,400.0,400.0,Overhead Line,GBR,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
450,2015.0,2020.0,4,5,26.0,AC,400.0,400.0,Overhead Line,GBR,1.0,Extra-EU,Internal,Upgrade,Cable/Line,Onshore,0,0
452,2012.0,2015.0,3,4,360.0,DC,2400.0,500.0,Subsea Cable,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Offshore,0,0
452,2015.0,2020.0,4,5,360.0,DC,2400.0,500.0,Subsea Cable,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Offshore,0,0
453,2012.0,2014.0,2,1,365.0,DC,2000.0,500.0,Subsea Cable,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Offshore,0,0
453,2014.0,2018.0,1,6,365.0,DC,2000.0,500.0,Subsea Cable,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Offshore,0,0
458,2012.0,2022.0,3,6,60.0,AC,3200.0,400.0,ACTransmissionLine,GBR,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,1,0
462,2012.0,2026.0,3,4,138.0,AC,0.0,400.0,ACTransmissionLine,GBR;IRL,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
463,2012.0,2013.0,1,2,83.0,AC,500.0,220.0,ACTransmissionLine,GBR;IRL,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
463,2013.0,2022.0,2,6,83.0,AC,500.0,220.0,ACTransmissionLine,GBR;IRL,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
474,2014.0,2022.0,3,5,0.0,AC,0.0,400.0,OnshoreSubstation,PRT,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,0
476,2010.0,2018.0,3,6,121.7,AC,600.0,220.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
478,2014.0,2018.0,3,6,15.0,AC,1780.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
481,2014.0,2018.0,3,6,,,1780.0,400.0,Substation,PRT,1.0,EU,Internal,Upgrade,Nodal Infrastructure,Onshore,0,0
484,2014.0,2018.0,3,5,,,450.0,400.0,Substation,PRT,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
496,2014.0,2026.0,3,4,94.71,AC,0.0,400.0,ACTransmissionLine,ESP;PRT,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,0
497,2014.0,2015.0,3,4,26.0,AC,1000.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
497,2015.0,2016.0,4,5,26.0,AC,1000.0,400.0,Overhead Line,PRT,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
498,2014.0,2026.0,3,5,0.0,AC,0.0,400.0,Transformer,ESP;PRT,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,0
499,2014.0,2026.0,3,5,0.0,AC,0.0,400.0,OnshoreSubstation,ESP;PRT,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,0
500,2014.0,2026.0,3,4,0.0,AC,0.0,400.0,OnshoreSubstation,ESP;PRT,2.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,1,0
501,2014.0,2015.0,3,4,,,1000.0,400.0,Substation,PRT,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
501,2015.0,2016.0,4,5,,,1000.0,400.0,Substation,PRT,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
503,2015.0,2016.0,3,6,,AC,,220.0,Overhead Line,ESP,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
504,2015.0,2016.0,3,6,,AC,,,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
505,2014.0,2015.0,4,5,,DC,,320.0,Substation,ESP,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
506,2014.0,2015.0,4,5,,DC,,320.0,Substation,FRA,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
508,2014.0,2016.0,3,5,,AC,,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
509,2014.0,2015.0,4,5,,AC,,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
522,2014.0,2015.0,1,2,,,1220.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
522,2015.0,2018.0,2,6,,,1220.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
523,2014.0,2015.0,1,2,,,1220.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
523,2015.0,2018.0,2,6,,,1220.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
524,2014.0,2016.0,1,6,,AC,,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
537,2014.0,2015.0,3,4,,,1420.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
537,2015.0,2016.0,4,5,,,1420.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
538,2014.0,2020.0,3,5,78.0,AC,1420.0,400.0,Overhead Line,ESP,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
545,2012.0,2014.0,3,1,125.0,AC,200.0,400.0,Overhead Line,ESP,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
545,2014.0,2018.0,1,6,125.0,AC,200.0,400.0,Overhead Line,ESP,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
546,2014.0,2018.0,1,6,,,200.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
547,2014.0,2018.0,1,6,,,200.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
561,2014.0,2020.0,1,6,,AC,1320.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
569,2014.0,2020.0,1,6,,AC,2060.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
570,2014.0,2020.0,1,6,,AC,2060.0,400.0,Substation,ESP,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
594,2014.0,2015.0,2,3,,,500.0,220.0,Phase Shift Transformer,ESP,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
594,2015.0,2018.0,3,5,,,500.0,220.0,Phase Shift Transformer,ESP,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
597,2014.0,2015.0,1,2,175.0,AC,3500.0,400.0,Overhead Line,FRA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
597,2015.0,2018.0,2,6,175.0,AC,3500.0,400.0,Overhead Line,FRA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
604,2010.0,2022.0,3,4,19.0,AC,0.0,380.0,ACTransmissionLine,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
604,2022.0,2026.0,4,5,19.0,AC,0.0,380.0,ACTransmissionLine,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
605,2014.0,2018.0,3,4,0.0,AC,0.0,380.0,OnshoreSubstation,BEL,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
605,2018.0,2022.0,4,5,0.0,AC,0.0,380.0,OnshoreSubstation,BEL,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,1,1
606,2014.0,2016.0,4,5,,AC,,380.0,Overhead Line,BEL,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
607,2014.0,2016.0,4,5,,,,,,BEL,1.0,EU,Internal,,,,0,0
608,2014.0,2018.0,3,4,50.0,AC,1500.0,380.0,Overhead Line,BEL,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
608,2018.0,2020.0,4,5,50.0,AC,1500.0,380.0,Overhead Line,BEL,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,1
609,2014.0,2018.0,4,5,,,1000.0,380.0,Phase Shift Transformer,BEL,1.0,EU,Cross-border,Upgrade,Nodal Infrastructure,Onshore,0,0
614,2014.0,2020.0,3,4,26.0,AC,0.0,220.0,ACTransmissionLine,AUT;ITA,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
614,2020.0,2024.0,4,5,26.0,AC,0.0,220.0,ACTransmissionLine,AUT;ITA,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
615,2014.0,2015.0,2,1,,AC,,400.0,Phase Shift Transformer,SVN,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
615,2015.0,2016.0,1,6,,AC,,400.0,Phase Shift Transformer,SVN,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
616,2012.0,2015.0,1,3,100.0,DC,1000.0,500.0,DCTransmissionLine,ITA;SVN,2.0,EU,Cross-border,New,Cable/Line,Onshore,0,0
616,2015.0,2022.0,3,1,100.0,DC,1000.0,500.0,DCTransmissionLine,ITA;SVN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,0
616,2022.0,2026.0,1,1,100.0,DC,1000.0,500.0,DCTransmissionLine,ITA;SVN,2.0,EU,Cross-border,New,Cable/Line,Onshore,1,1
617,2012.0,2016.0,2,1,55.0,AC,215.0,400.0,Overhead Line,HRV,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
617,2016.0,2018.0,1,6,55.0,AC,215.0,400.0,Overhead Line,HRV,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
618,2012.0,2016.0,2,1,60.0,AC,215.0,400.0,Overhead Line,HRV,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
618,2016.0,2018.0,1,6,60.0,AC,215.0,400.0,Overhead Line,HRV,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
619,2014.0,2016.0,2,1,,,215.0,400.0,Substation,HRV,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
619,2016.0,2018.0,1,6,,,215.0,400.0,Substation,HRV,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
620,2014.0,2016.0,2,1,,,215.0,400.0,Substation,HRV,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
620,2016.0,2018.0,1,6,,,215.0,400.0,Substation,HRV,1.0,EU,Internal,New,Nodal Infrastructure,Onshore,0,0
621,2014.0,2016.0,4,6,393.0,DC,1000.0,500.0,Substation,ITA,1.0,EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
622,2014.0,2016.0,4,6,,DC,1000.0,500.0,Substation,MNE,1.0,Extra-EU,Cross-border,New,Nodal Infrastructure,Onshore,0,0
624,2014.0,2015.0,3,4,,AC,1000.0,400.0,Substation,MNE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,0,0
624,2015.0,2020.0,4,5,,AC,1000.0,400.0,Substation,MNE,1.0,Extra-EU,Internal,New,Nodal Infrastructure,Onshore,0,0
625,2012.0,2015.0,3,4,160.0,AC,1095.0,400.0,Overhead Line,MNE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
625,2015.0,2018.0,4,5,160.0,AC,1095.0,400.0,Overhead Line,MNE,1.0,Extra-EU,Internal,New,Cable/Line,Onshore,0,0
627,2012.0,2015.0,2,3,45.2,AC,0.0,400.0,ACTransmissionLine,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
627,2015.0,2026.0,3,3,45.2,AC,0.0,400.0,ACTransmissionLine,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
628,2012.0,2026.0,3,3,109.0,AC,0.0,400.0,ACTransmissionLine,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
630,2012.0,2015.0,2,3,98.4,AC,0.0,400.0,ACTransmissionLine,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
630,2015.0,2026.0,3,3,98.4,AC,0.0,400.0,ACTransmissionLine,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,1,0
631,2014.0,2026.0,3,3,0.0,AC,0.0,400.0,OnshoreSubstation,BIH;MNE;SRB,3.0,Extra-EU,Cross-border,Upgrade,Nodal Infrastructure,Onshore,1,0
633,2012.0,2016.0,2,1,100.0,AC,215.0,400.0,Overhead Line,HRV,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
633,2016.0,2018.0,1,6,100.0,AC,215.0,400.0,Overhead Line,HRV,1.0,EU,Internal,Upgrade,Cable/Line,Onshore,0,0
635,2014.0,2016.0,1,2,220.0,DC,600.0,500.0,OffshoreDCTransmissionCable,ITA;TUN,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
635,2016.0,2018.0,2,3,220.0,DC,600.0,500.0,OffshoreDCTransmissionCable,ITA;TUN,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,0,0
635,2018.0,2026.0,3,4,220.0,DC,600.0,500.0,OffshoreDCTransmissionCable,ITA;TUN,2.0,Extra-EU,Cross-border,New,Cable/Line,Offshore,1,1
642,2012.0,2013.0,1,3,100.0,AC,1000.0,380.0,Overhead Line,CHE;ITA,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
642,2013.0,2020.0,3,6,100.0,AC,1000.0,380.0,Overhead Line,CHE;ITA,2.0,Extra-EU,Cross-border,New,Cable/Line,Onshore,0,0
645,2012.0,2013.0,4,3,50.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
645,2013.0,2026.0,3,3,50.0,AC,0.0,400.0,ACTransmissionLine,ITA,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
650,2012.0,2026.0,1,6,16.0,AC,0.0,0.0,OnshoreACTransmissionCable,BEL;DEU;LUX,3.0,EU,Cross-border,New,Cable/Line,Onshore,1,0
654,2012.0,2018.0,4,5,138.0,DC,900.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
655,2012.0,2013.0,3,4,162.0,DC,900.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
655,2013.0,2018.0,4,5,162.0,DC,900.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
656,2014.0,2015.0,3,4,160.0,DC,900.0,320.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
656,2015.0,2020.0,4,5,160.0,DC,900.0,320.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
657,2012.0,2016.0,4,5,133.0,DC,690.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
658,2012.0,2013.0,1,3,180.0,DC,900.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
658,2013.0,2016.0,3,1,180.0,DC,900.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
658,2016.0,2018.0,1,6,180.0,DC,900.0,400.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
659,2012.0,2018.0,1,2,205.0,DC,900.0,320.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,0
659,2018.0,2020.0,2,6,205.0,DC,900.0,320.0,Subsea Cable,DEU,1.0,EU,Internal,New,Cable/Line,Offshore,0,1
660,2012.0,2013.0,1,2,342.0,DC,2000.0,400.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
660,2013.0,2014.0,2,3,342.0,DC,2000.0,400.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
660,2014.0,2026.0,3,3,342.0,DC,2000.0,400.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,1,0
661,2014.0,2020.0,2,3,300.0,DC,2400.0,400.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
661,2020.0,2026.0,3,3,300.0,DC,2400.0,400.0,DCTransmissionLine,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,1,1
662,2012.0,2018.0,1,6,380.0,DC,2000.0,400.0,Overhead Line,DEU,1.0,EU,Internal,New,Cable/Line,Onshore,0,0
